environment_steps,updates,mean_episode_returns,entropy,loss,actor_loss,value_loss,reward_std_mean,deliveries,block_rate,idle_rate,pickup_rate,deliveries_early,deliveries_mid,deliveries_late,block_early,block_mid,block_late
5000,1,0.10000000149011612,1.4453229904174805,0.08007495105266571,-0.09346850216388702,0.34708690643310547,0.00036377031938172877,0.10000000149011612,0.008999999612569809,0.25939998030662537,0.012299999594688416,0.0,0.10000000149011612,0.0,0.008734939619898796,0.007831325754523277,0.010416666977107525
10000,2,0.0,1.451642394065857,2.050429344177246,1.8185662031173706,0.46372634172439575,-0.0009258584468625486,0.0,0.01269999984651804,0.22139999270439148,0.009499999694526196,0.0,0.0,0.0,0.013855421915650368,0.014006024226546288,0.01026785746216774
15000,3,0.0,1.4148849248886108,0.3450915515422821,0.31222549080848694,0.06573209911584854,-0.0007105369586497545,0.0,0.016899999231100082,0.18479999899864197,0.011649999767541885,0.0,0.0,0.0,0.017168674618005753,0.01536144595593214,0.01815476268529892
20000,4,0.0,1.4153858423233032,-0.9011211395263672,-0.993891179561615,0.185540109872818,-0.0005990422796458006,0.0,0.015350000001490116,0.17159999907016754,0.013499999418854713,0.0,0.0,0.0,0.012801204808056355,0.014156626537442207,0.01904761977493763
25000,5,0.0,1.3640267848968506,-1.1470123529434204,-1.2853045463562012,0.2765844464302063,-0.0005277812597341835,0.0,0.013949999585747719,0.14970000088214874,0.013199999928474426,0.0,0.0,0.0,0.011897590942680836,0.013554217293858528,0.0163690485060215
30000,6,0.0,1.3689733743667603,-0.9398870468139648,-1.0364583730697632,0.1931425929069519,-0.00047715805703774095,0.0,0.014399999752640724,0.1521499902009964,0.012550000101327896,0.0,0.0,0.0,0.009939759038388729,0.015963856130838394,0.01726190559566021
35000,7,0.0,1.2808408737182617,-0.33990615606307983,-0.3803635835647583,0.08091484010219574,-0.00043879568693228066,0.0,0.013449999503791332,0.12029999494552612,0.01205000001937151,0.0,0.0,0.0,0.012198795564472675,0.011746988631784916,0.0163690485060215
40000,8,0.0,1.2875945568084717,0.31421196460723877,0.2828490734100342,0.06272578239440918,-0.0004084244719706476,0.0,0.013199999928474426,0.11989999562501907,0.00904999952763319,0.0,0.0,0.0,0.016415663063526154,0.011596385389566422,0.011607143096625805
45000,9,0.0,1.3224211931228638,0.8613041639328003,0.7890447974205017,0.14451871812343597,-0.00038360219332389534,0.0,0.016699999570846558,0.1269499957561493,0.009149999357759953,0.0,0.0,0.0,0.011596385389566422,0.01957831345498562,0.01889880932867527
50000,10,0.0,1.262703537940979,0.9802051782608032,0.8870536684989929,0.186303049325943,-0.00036282005021348596,0.0,0.010049999691545963,0.11319999396800995,0.011649999767541885,0.0,0.0,0.0,0.006626506336033344,0.012349397875368595,0.01116071455180645
55000,11,0.10000000149011612,1.2675009965896606,3.3791897296905518,0.7455851435661316,5.267209053039551,0.0031826382037252188,0.10000000149011612,0.015049999579787254,0.10459999740123749,0.011549999937415123,0.0,0.10000000149011612,0.0,0.014608434401452541,0.011596385389566422,0.01889880932867527
