environment_steps,updates,mean_episode_returns,entropy,loss,actor_loss,value_loss,reward_std_mean,deliveries,block_rate,idle_rate,pickup_rate,deliveries_early,deliveries_mid,deliveries_late,block_early,block_mid,block_late
5000,1,0.10000000149011612,1.433444857597351,0.9465621709823608,0.7118213176727295,0.46948176622390747,0.00036377031938172877,0.10000000149011612,0.008999999612569809,0.25939998030662537,0.012299999594688416,0.0,0.10000000149011612,0.0,0.008734939619898796,0.007831325754523277,0.010416666977107525
10000,2,0.0,1.4202384948730469,-0.16783936321735382,-0.20109423995018005,0.06650976091623306,-0.0009258584468625486,0.0,0.00904999952763319,0.23864999413490295,0.013849999755620956,0.0,0.0,0.0,0.010090361349284649,0.0072289155796170235,0.009821428917348385
15000,3,0.0,1.4009253978729248,-0.25022339820861816,-0.2863028645515442,0.07215894013643265,-0.0007105369586497545,0.0,0.007549999747425318,0.2442999929189682,0.016200000420212746,0.0,0.0,0.0,0.007831325754523277,0.006927710957825184,0.00788690522313118
20000,4,0.0,1.4307208061218262,0.44102197885513306,0.3951435387134552,0.0917569100856781,-0.0005990422796458006,0.0,0.0052999998442828655,0.26385000348091125,0.015699999406933784,0.0,0.0,0.0,0.0072289155796170235,0.003313253168016672,0.0053571430034935474
25000,5,0.10000000149011612,1.434593677520752,0.9363112449645996,-0.18463751673698425,2.2418975830078125,0.0016397739527747035,0.10000000149011612,0.004449999891221523,0.2819499969482422,0.019349999725818634,0.0,0.10000000149011612,0.0,0.006475903559476137,0.0028614457696676254,0.004017857369035482
30000,6,0.0,1.4437202215194702,-0.08055883646011353,-0.10932455956935883,0.0575314499437809,-0.0009543149499222636,0.0,0.004999999888241291,0.25804999470710754,0.018149999901652336,0.0,0.0,0.0,0.004668674897402525,0.006777108646929264,0.0035714288242161274
35000,7,0.0,1.4340307712554932,0.23776599764823914,0.20463654398918152,0.06625892221927643,-0.0008775901515036821,0.0,0.005750000011175871,0.22544999420642853,0.024299999698996544,0.0,0.0,0.0,0.006024096626788378,0.006626506336033344,0.004613095428794622
40000,8,0.0,1.418467402458191,-0.14043259620666504,-0.1649997979402542,0.049134403467178345,-0.0008168478962033987,0.0,0.008849999867379665,0.21329998970031738,0.016899999231100082,0.0,0.0,0.0,0.008132530376315117,0.010090361349284649,0.008333333767950535
45000,9,0.0,1.4149175882339478,-0.010498562827706337,-0.03371034190058708,0.04642355814576149,-0.0007672033971175551,0.0,0.0066999997943639755,0.21789999306201935,0.018050000071525574,0.0,0.0,0.0,0.004518072586506605,0.0072289155796170235,0.008333333767950535
50000,10,0.0,1.4195765256881714,0.17630453407764435,0.14722734689712524,0.05815436691045761,-0.0007256391108967364,0.0,0.006949999835342169,0.23704999685287476,0.010350000113248825,0.0,0.0,0.0,0.006024096626788378,0.005421686917543411,0.00937500037252903
55000,11,0.0,1.4176043272018433,-0.12288825213909149,-0.15619626641273499,0.06661603599786758,-0.0006901745800860226,0.0,0.008899999782443047,0.21130000054836273,0.019050000235438347,0.0,0.0,0.0,0.00948795210570097,0.00933734979480505,0.00788690522313118
60000,12,0.0,1.4301968812942505,0.11884540319442749,0.09398148208856583,0.04972784221172333,-0.0006594505975954235,0.0,0.005949999671429396,0.20364999771118164,0.015850000083446503,0.0,0.0,0.0,0.005120481830090284,0.005572289228439331,0.007142857648432255
65000,13,0.0,1.4264439344406128,0.04520157352089882,0.018135836347937584,0.05413147434592247,-0.0006325028953142464,0.0,0.010900000110268593,0.2125999927520752,0.014750000089406967,0.0,0.0,0.0,0.011144578456878662,0.00918674748390913,0.01235119067132473
70000,14,0.0,1.4156947135925293,-0.0494161881506443,-0.06974352896213531,0.040654681622982025,-0.0006086125504225492,0.0,0.005549999885261059,0.22540000081062317,0.0182499997317791,0.0,0.0,0.0,0.006626506336033344,0.006024096626788378,0.004017857369035482
75000,15,0.10000000149011612,1.4088419675827026,3.5139260292053223,0.06470578163862228,6.898440361022949,0.003429021453484893,0.10000000149011612,0.005450000055134296,0.2264999896287918,0.01744999922811985,0.10000000149011612,0.0,0.0,0.004518072586506605,0.005572289228439331,0.0062500000931322575
80000,16,0.20000000298023224,1.4261701107025146,5.554060935974121,0.025398829951882362,11.057324409484863,0.006355431396514177,0.20000000298023224,0.012349999509751797,0.19200000166893005,0.013599999248981476,0.10000000149011612,0.10000000149011612,0.0,0.011445783078670502,0.00963855441659689,0.01592261902987957
85000,17,0.0,1.4359400272369385,-0.14519824087619781,-0.17646412551403046,0.06253176182508469,-0.0012150073889642954,0.0,0.015350000001490116,0.25814998149871826,0.015049999579787254,0.0,0.0,0.0,0.01927710883319378,0.016114458441734314,0.010714286006987095
90000,18,0.0,1.4494109153747559,0.159461110830307,0.12931522727012634,0.06029177084565163,-0.0011797701008617878,0.0,0.014750000089406967,0.2521499991416931,0.014949999749660492,0.0,0.0,0.0,0.015813253819942474,0.01536144595593214,0.013095238246023655
95000,19,0.20000000298023224,1.4874491691589355,9.114826202392578,0.054631371051073074,18.120389938354492,0.008473249152302742,0.20000000298023224,0.016349999234080315,0.24524998664855957,0.015099999494850636,0.0,0.0,0.20000000298023224,0.023493977263569832,0.010993976145982742,0.01458333432674408
100000,20,0.10000000149011612,1.435899019241333,4.4905009269714355,-0.19515419006347656,9.371310234069824,0.0031475869473069906,0.10000000149011612,0.024899998679757118,0.3120499849319458,0.017749998718500137,0.0,0.10000000149011612,0.0,0.02545180730521679,0.022439759224653244,0.02678571455180645
105000,21,0.0,1.4014360904693604,0.09474301338195801,0.05470927059650421,0.08006748557090759,-0.0018307704012840986,0.0,0.021049998700618744,0.36409997940063477,0.0182499997317791,0.0,0.0,0.0,0.022740963846445084,0.020331325009465218,0.0200892873108387
110000,22,0.30000001192092896,1.3770400285720825,10.420937538146973,0.19632425904273987,20.44922637939453,0.010363046079874039,0.30000001192092896,0.02539999969303608,0.37915000319480896,0.012449999339878559,0.20000000298023224,0.10000000149011612,0.0,0.027108434587717056,0.028162650763988495,0.02098214440047741
115000,23,0.0,1.374616026878357,-0.26849818229675293,-0.3183123469352722,0.09962829947471619,-0.0021784792188555002,0.0,0.035349998623132706,0.40574997663497925,0.010999999940395355,0.0,0.0,0.0,0.04141566529870033,0.033584337681531906,0.03110119141638279
120000,24,0.30000001192092896,1.3979989290237427,11.70753002166748,0.4886328876018524,22.437793731689453,0.010628174990415573,0.30000001192092896,0.038750000298023224,0.4108999967575073,0.01119999960064888,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.05090361461043358,0.03704819455742836,0.02842262014746666
125000,25,0.20000000298023224,1.4132436513900757,8.602566719055176,-0.24349862337112427,17.69213104248047,0.006772850640118122,0.20000000298023224,0.0442500002682209,0.33169999718666077,0.014549999497830868,0.10000000149011612,0.0,0.10000000149011612,0.0518072284758091,0.0472891591489315,0.03377976268529892
130000,26,0.0,1.3711251020431519,-0.07212377339601517,-0.11590781062841415,0.08756807446479797,-0.002764242235571146,0.0,0.05949999764561653,0.2950499951839447,0.013849999755620956,0.0,0.0,0.0,0.06807228922843933,0.058734942227602005,0.05178571492433548
135000,27,0.0,1.3537189960479736,0.1941535621881485,0.15214069187641144,0.08402574807405472,-0.002711577108129859,0.0,0.07149999588727951,0.2856999933719635,0.012949999421834946,0.0,0.0,0.0,0.06671687215566635,0.0724397599697113,0.07529762387275696
140000,28,0.0,1.3137863874435425,-0.08632852137088776,-0.11940731853246689,0.06615760177373886,-0.0026618109550327063,0.0,0.05469999834895134,0.2805500030517578,0.014999999664723873,0.0,0.0,0.0,0.06912650913000107,0.05436747148633003,0.04077381268143654
145000,29,0.10000000149011612,1.3044294118881226,3.511159896850586,0.1185491681098938,6.785221576690674,0.001494477386586368,0.10000000149011612,0.05745000019669533,0.2671000063419342,0.009649999439716339,0.10000000149011612,0.0,0.0,0.07033132761716843,0.0602409653365612,0.04196428880095482
150000,30,0.10000000149011612,1.2699229717254639,6.999314308166504,-0.10937374085187912,14.217375755310059,0.0033210006076842546,0.10000000149011612,0.07355000078678131,0.2590499818325043,0.00904999952763319,0.0,0.10000000149011612,0.0,0.08704819530248642,0.07153614610433578,0.06220238283276558
155000,31,0.0,1.2492893934249878,-0.008990705013275146,-0.043537531048059464,0.06909365206956863,-0.0028137853369116783,0.0,0.07294999808073044,0.19339999556541443,0.008499999530613422,0.0,0.0,0.0,0.08870482444763184,0.07334337383508682,0.05699405074119568
160000,32,0.0,1.2807185649871826,0.0421222522854805,0.00902311410754919,0.06619827449321747,-0.0027687561232596636,0.0,0.05929999798536301,0.17424999177455902,0.010849999263882637,0.0,0.0,0.0,0.06792169064283371,0.05075301229953766,0.05922619253396988
165000,33,0.10000000149011612,1.3060635328292847,4.0143208503723145,0.09471568465232849,7.839210510253906,0.0017155950190499425,0.10000000149011612,0.056449998170137405,0.1757500022649765,0.012000000104308128,0.0,0.10000000149011612,0.0,0.09472891688346863,0.040210843086242676,0.03467262163758278
170000,34,0.10000000149011612,1.2699575424194336,8.08832836151123,-0.045254431664943695,16.267166137695312,0.0037001422606408596,0.10000000149011612,0.07524999976158142,0.16014999151229858,0.012749999761581421,0.0,0.0,0.10000000149011612,0.08885542303323746,0.0625,0.0744047611951828
175000,35,0.10000000149011612,1.186123251914978,8.148738861083984,-0.08416390419006348,16.465805053710938,0.003450769232586026,0.10000000149011612,0.06745000183582306,0.1445000022649765,0.011149999685585499,0.10000000149011612,0.0,0.0,0.09021084755659103,0.057981930673122406,0.0543154776096344
180000,36,0.0,1.1921004056930542,-0.010750241577625275,-0.049301233142614365,0.07710198312997818,-0.003061069408431649,0.0,0.06634999811649323,0.11734999716281891,0.009599999524652958,0.0,0.0,0.0,0.09819277375936508,0.05632530152797699,0.04479166865348816
185000,37,0.0,1.1975300312042236,0.17030037939548492,0.12829521298408508,0.08401034027338028,-0.003018840216100216,0.0,0.06825000047683716,0.11084999889135361,0.007699999958276749,0.0,0.0,0.0,0.09352409839630127,0.05376506224274635,0.05758928880095482
190000,38,0.20000000298023224,1.2623794078826904,13.569028854370117,0.00717781949788332,27.123703002929688,0.008635861799120903,0.20000000298023224,0.08559999614953995,0.11264999955892563,0.007599999662488699,0.0,0.10000000149011612,0.10000000149011612,0.08855421841144562,0.08403614908456802,0.08422619104385376
195000,39,0.4000000059604645,1.2304669618606567,38.366085052490234,0.2375582456588745,76.2570571899414,0.020110012963414192,0.4000000059604645,0.11639999598264694,0.12735000252723694,0.008899999782443047,0.20000000298023224,0.20000000298023224,0.0,0.11039157211780548,0.11777108907699585,0.12098214775323868
200000,40,0.10000000149011612,1.159678339958191,8.993061065673828,-0.5631439089775085,19.112409591674805,0.0032913358882069588,0.10000000149011612,0.1741499900817871,0.09950000047683716,0.009599999524652958,0.0,0.10000000149011612,0.0,0.18614457547664642,0.166265070438385,0.17008928954601288
205000,41,0.20000000298023224,1.2152386903762817,15.20716667175293,0.4442887604236603,29.525754928588867,0.008394629694521427,0.20000000298023224,0.16614998877048492,0.09425000101327896,0.0072999997064471245,0.0,0.0,0.20000000298023224,0.18162651360034943,0.15512049198150635,0.16175596415996552
210000,42,0.30000001192092896,1.2208075523376465,16.381622314453125,-0.22879062592983246,33.2208251953125,0.011397683061659336,0.30000001192092896,0.1894499957561493,0.09719999879598618,0.009399999864399433,0.10000000149011612,0.20000000298023224,0.0,0.18343374133110046,0.1867469847202301,0.19806548953056335
215000,43,0.10000000149011612,1.2143634557724,10.281204223632812,-0.06408532708883286,20.69057846069336,0.003091423539444804,0.10000000149011612,0.15219999849796295,0.0892999991774559,0.00764999957755208,0.0,0.0,0.10000000149011612,0.16174699366092682,0.16641566157341003,0.1287202388048172
220000,44,0.10000000149011612,1.1496334075927734,5.269797325134277,0.008335101418197155,10.522924423217773,0.000833533238619566,0.10000000149011612,0.2087000012397766,0.07459999620914459,0.00699999975040555,0.0,0.10000000149011612,0.0,0.2057228982448578,0.20466868579387665,0.21562500298023224
225000,45,0.30000001192092896,1.2579296827316284,18.068737030029297,0.23052836954593658,35.67641830444336,0.011572804301977158,0.30000001192092896,0.15584999322891235,0.09404999762773514,0.008849999867379665,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.12454819679260254,0.18403615057468414,0.15892857313156128
230000,46,0.10000000149011612,1.2727463245391846,5.178542613983154,-0.32874107360839844,11.014567375183105,0.0006966356304474175,0.10000000149011612,0.14499999582767487,0.08959999680519104,0.00930000003427267,0.0,0.10000000149011612,0.0,0.11942771077156067,0.14277108013629913,0.17247024178504944
235000,47,0.30000001192092896,1.1683048009872437,18.828554153442383,0.26925575733184814,37.118595123291016,0.011700306087732315,0.30000001192092896,0.18389999866485596,0.0831499993801117,0.006899999920278788,0.0,0.20000000298023224,0.10000000149011612,0.17198795080184937,0.18584337830543518,0.19375000894069672
240000,48,0.20000000298023224,0.9990381598472595,15.02750015258789,-0.26891836524009705,30.592836380004883,0.007311196532100439,0.20000000298023224,0.3391000032424927,0.062049999833106995,0.007549999747425318,0.0,0.0,0.20000000298023224,0.30466869473457336,0.3605421781539917,0.3519345223903656
